route_id,service_id,trip_id,trip_headsign,trip_short_name
TLK,2023-06-01,2023-06-01_10110-1,Warszawa Wschodnia,10110 Żubr
IC,2023-06-01,2023-06-01_1100-1,Łódź Fabryczna,1100 Narew
ZKA IC,2023-06-01,2023-06-01_1102-3_0,Warszawa Centralna,1102 Zamenhof
IC,2023-06-01,2023-06-01_1102-3_1,Warszawa Centralna,1102 Zamenhof
ZKA IC,2023-06-01,2023-06-01_1105,Białystok,ZKA 609 Narew
ZKA IC,2023-06-01,2023-06-01_1108-9,Tomaszów Mazowiecki,ZKA 801 Barbakan
ZKA IC,2023-06-01,2023-06-01_1110-1,Tomaszów Mazowiecki,ZKA 803 Kazimierz
IC,2023-06-01,2023-06-01_11100-1,Terespol,11100 Skaryna
IC,2023-06-01,2023-06-01_11102-3,Terespol,11102 Mickiewicz
IC,2023-06-01,2023-06-01_11104-5,Terespol,11104 Starzyński
IC,2023-06-01,2023-06-01_11106-7,Terespol,11106 Niemcewicz
IC,2023-06-01,2023-06-01_11110-1,Warszawa Wschodnia,11110 Skaryna
IC,2023-06-01,2023-06-01_11112-3,Warszawa Wschodnia,11112 Mickiewicz
IC,2023-06-01,2023-06-01_11114-5,Warszawa Wschodnia,11114 Starzyński
IC,2023-06-01,2023-06-01_11116-7,Warszawa Zachodnia,11116 Niemcewicz
ZKA IC,2023-06-01,2023-06-01_1112-3,Tomaszów Mazowiecki,ZKA 805 Cegielski
ZKA IC,2023-06-01,2023-06-01_1114-5,Piotrków Trybunalski,ZKA 808 Cegielski
ZKA IC,2023-06-01,2023-06-01_1116-7,Tomaszów Mazowiecki,ZKA 811 Kazimierz
IC,2023-06-01,2023-06-01_1200-1,Lublin Główny,1200 Czartoryski
IC,2023-06-01,2023-06-01_12010-1,Jagodin,12010 Kiev Express
IC,2023-06-01,2023-06-01_1207-6,Lublin Główny,1206 Rubinstein
IC,2023-06-01,2023-06-01_12100-1,Chełm,12100 Chełmianin
TLK,2023-06-01,2023-06-01_12110-1,Kielce,12110 Nida
TLK,2023-06-01,2023-06-01_12120-1,Lublin Główny,12120 Inka
TLK,2023-06-01,2023-06-01_12122-3,Lublin Główny,12122 Czechowicz
IC,2023-06-01,2023-06-01_13000-1,Kraków Główny,143 Hańcza
EIP,2023-06-01,2023-06-01_1302-3,Kraków Główny,1302
EIP,2023-06-01,2023-06-01_1304-5,Kraków Główny,1304
EIP,2023-06-01,2023-06-01_1306-7,Kraków Główny,1306
IC,2023-06-01,2023-06-01_13100-1,Przemyśl Główny,13100 Malinowski
IC,2023-06-01,2023-06-01_13102-3,Kraków Główny,13102 Marszałek Piłsudski
IC,2023-06-01,2023-06-01_13104-5,Przemyśl Główny,13104 Witos
IC,2023-06-01,2023-06-01_13106-7,Przemyśl Główny,13106 San
IC,2023-06-01,2023-06-01_13108-9,Kraków Główny,13108 Reymont
IC,2023-06-01,2023-06-01_13110-1,Kraków Główny,13110 Kinga
IC,2023-06-01,2023-06-01_13112-3_0,Zakopane,13112 Karłowicz
ZKA IC,2023-06-01,2023-06-01_13112-3_1,Zakopane,13112 Karłowicz
EIP,2023-06-01,2023-06-01_1312-3,Kraków Główny,1312
IC,2023-06-01,2023-06-01_14000-1,Bohumin,116 Silesia
IC,2023-06-01,2023-06-01_14002-3,Petrovice U Karvine,103 Polonia
IC,2023-06-01,2023-06-01_14004-5,Bohumin,131 Batory
IC,2023-06-01,2023-06-01_14006-7,Bohumin,112 Silesia
IC,2023-06-01,2023-06-01_14008-9,Bohumin Vrbice,110 Silesia
IC,2023-06-01,2023-06-01_14010-1,Bohumin,407 Chopin
EIC,2023-06-01,2023-06-01_1410-1,Bielsko-Biała Główna,1410 Ondraszek
TLK,2023-06-01,2023-06-01_14100-1,Katowice,14100 Chemik
IC,2023-06-01,2023-06-01_1420-1,Bielsko-Biała Główna,1420 Daszyński
IC,2023-06-01,2023-06-01_1422-3,Bielsko-Biała Główna,1422 Pilecki
EIP,2023-06-01,2023-06-01_1500-1,Gdynia Główna,1500
EIP,2023-06-01,2023-06-01_1502-3,Gdynia Główna,1502
IC,2023-06-01,2023-06-01_1510-1,Gdynia Główna,1510 Słowiniec
TLK,2023-06-01,2023-06-01_15102-3,Gdynia Główna,15102 Biebrza
IC,2023-06-01,2023-06-01_1512-3,Gdynia Główna,1512 Wybrzeże
IC,2023-06-01,2023-06-01_1520-1,Olsztyn Główny,1520 Warmia
IC,2023-06-01,2023-06-01_1522-3,Olsztyn Główny,1522 Mazury
IC,2023-06-01,2023-06-01_1524-5,Bydgoszcz Główna,1524 Kopernik
IC,2023-06-01,2023-06-01_1527,Bydgoszcz Główna,1526 Moniuszko
IC,2023-06-01,2023-06-01_1528-9,Bydgoszcz Główna,1528 Rejewski
IC,2023-06-01,2023-06-01_1530-1,Bydgoszcz Główna,1530 Brda
IC,2023-06-01,2023-06-01_1532-3,Gdynia Główna,1532 Kociewie
EIP,2023-06-01,2023-06-01_1600-1,Wrocław Główny,1600
EIP,2023-06-01,2023-06-01_1602-3,Wrocław Główny,1602
TLK,2023-06-01,2023-06-01_16100-1,Jelenia Góra,16100 Orzeszkowa
IC,2023-06-01,2023-06-01_16102-3,Wrocław Główny,16102 Dąbrowska
IC,2023-06-01,2023-06-01_16104-5,Wrocław Główny,16104 Nałkowska
TLK,2023-06-01,2023-06-01_16170-1,Jelenia Góra,16170 Karkonosze
IC,2023-06-01,2023-06-01_1620-1,Wrocław Główny,1620 Asnyk
IC,2023-06-01,2023-06-01_1624-5,Wrocław Główny,1624 Fredro
IC,2023-06-01,2023-06-01_1626-7,Zgorzelec,1626 Łużyce
IC,2023-06-01,2023-06-01_1628-9,Wrocław Główny,1628 Oleńka
EIC,2023-06-01,2023-06-01_17000-1,Frankfurt (Oder),248 Berlin-Warszawa-Express
EIC,2023-06-01,2023-06-01_17002-3,Frankfurt (Oder),246 Berlin-Warszawa-Express
EIC,2023-06-01,2023-06-01_17004-5,Frankfurt (Oder),48 Berlin-Warszawa-Express
EIC,2023-06-01,2023-06-01_17008-9,Frankfurt (Oder),44 Berlin-Warszawa-Express
EIC,2023-06-01,2023-06-01_17010-1,Frankfurt (Oder),40 Berlin-Warszawa-Express
IC,2023-06-01,2023-06-01_17100-1,Zielona Góra Główna,17101 Dionizos
IC,2023-06-01,2023-06-01_17102-3,Zielona Góra Główna,17102 Zielonogórzanin
IC,2023-06-01,2023-06-01_17104-5,Poznań Główny,17104 Warta
EIC,2023-06-01,2023-06-01_1800-1,Szczecin Główny,1800 Chrobry
IC,2023-06-01,2023-06-01_18100-1,Szczecin Główny,18100 Gałczyński
IC,2023-06-01,2023-06-01_18102-3,Świnoujście,18102 Podlasiak
IC,2023-06-01,2023-06-01_18105-4,Szczecin Główny,18104 Rybak
IC,2023-06-01,2023-06-01_18106-7,Świnoujście,18106 Mewa
IC,2023-06-01,2023-06-01_18108-9,Poznań Główny,18108 Włókniarz
IC,2023-06-01,2023-06-01_18110-1,Piła Główna,18110 Noteć
IC,2023-06-01,2023-06-01_18115-4,Kołobrzeg,18114 Pobrzeże
TLK,2023-06-01,2023-06-01_18170-1,Świnoujście,18170 Uznam
IC,2023-06-01,2023-06-01_1900-1,Łódź Fabryczna,1900 Boryna
IC,2023-06-01,2023-06-01_1902-3,Łódź Fabryczna,1902 Łęcka
IC,2023-06-01,2023-06-01_1904-5,Łódź Fabryczna,1904 Prząśniczka
IC,2023-06-01,2023-06-01_1906-7,Łódź Fabryczna,1906 Rubinstein
IC,2023-06-01,2023-06-01_1909-8,Łódź Fabryczna,1908 Jagna
IC,2023-06-01,2023-06-01_1910-1,Łódź Fabryczna,1910 Tuwim
IC,2023-06-01,2023-06-01_19100-1,Łódź Fabryczna,19100 Łodzianin
IC,2023-06-01,2023-06-01_1913-2_0,Łódź Widzew,1912 Soplica
ZKA IC,2023-06-01,2023-06-01_1913-2_1,Łódź Widzew,1912 Soplica
IC,2023-06-01,2023-06-01_19130-1,Łódź Fabryczna,19130 Zosia
IC,2023-06-01,2023-06-01_19132-3,Łódź Fabryczna,19132 Korczak
ZKA IC,2023-06-01,2023-06-01_1914-5,Tomaszów Mazowiecki,ZKA 807 Witkacy
ZKA IC,2023-06-01,2023-06-01_1916-7,Piotrków Trybunalski,ZKA 810 Kazimierz
ZKA IC,2023-06-01,2023-06-01_1918-9,Tomaszów Mazowiecki,ZKA 813 Barbakan
IC,2023-06-01,2023-06-01_20100-1,Stalowa Wola Rozwadów,20100 Hetman
IC,2023-06-01,2023-06-01_2100-1,Łódź Fabryczna,2100 Czartoryski
IC,2023-06-01,2023-06-01_21010-1,Warszawa Wschodnia,21010 Kiev Express
IC,2023-06-01,2023-06-01_21100-1,Warszawa Wschodnia,21100 Chełmianin
TLK,2023-06-01,2023-06-01_21110-1,Warszawa Gdańska,21110 Nida
TLK,2023-06-01,2023-06-01_21121-0,Warszawa Wschodnia,21120 Inka
TLK,2023-06-01,2023-06-01_21123-2,Warszawa Wschodnia,21122 Czechowicz
IC,2023-06-01,2023-06-01_22001,Chełm,23
IC,2023-06-01,2023-06-01_22002,Jagodin,24
IC,2023-06-01,2023-06-01_22004,Jagodin,22004
IC,2023-06-01,2023-06-01_22007,Chełm,22007
IC,2023-06-01,2023-06-01_22101-0,Hrubieszów Miasto,22100 Hetman
ZKA TLK,2023-06-01,2023-06-01_22105,Opoczno Południe,ZKA 816 Małopolska
ZKA TLK,2023-06-01,2023-06-01_22106,Tomaszów Mazowiecki,ZKA 817 Małopolska
ZKA TLK,2023-06-01,2023-06-01_22109,Opoczno Południe,ZKA 814 Małopolska
ZKA TLK,2023-06-01,2023-06-01_22110,Tomaszów Mazowiecki,ZKA 815 Małopolska
IC,2023-06-01,2023-06-01_23100-1,Kraków Główny,23100 Jagiełło
TLK,2023-06-01,2023-06-01_24001-0,Bohumin,310 Roztocze
IC,2023-06-01,2023-06-01_24100-1,Katowice,24100 Sztygar
IC,2023-06-01,2023-06-01_24103,Katowice,24103 Morcinek
IC,2023-06-01,2023-06-01_25100-1,Bydgoszcz Główna,25100 Kujawiak
IC,2023-06-01,2023-06-01_26100-1,Wrocław Główny,26100 Bolko
IC,2023-06-01,2023-06-01_26102-3,Wrocław Główny,26102 Morcinek
IC,2023-06-01,2023-06-01_2620-1,Wrocław Główny,2620 Konopnicka
IC,2023-06-01,2023-06-01_2622-3,Wrocław Główny,2622 Baczyński
IC,2023-06-01,2023-06-01_2701-0,Zielona Góra Główna,2700 Hetman
IC,2023-06-01,2023-06-01_27100-1,Zielona Góra Główna,27100 Lubuszanin
TLK,2023-06-01,2023-06-01_28100-1,Szczecin Główny,28100 Staszic
TLK,2023-06-01,2023-06-01_28102-3,Świnoujście,28102 Wyczółkowski
IC,2023-06-01,2023-06-01_28104-5,Kołobrzeg,28104 Zamoyski
ZKA TLK,2023-06-01,2023-06-01_30101,Jasło,ZKA 818 Bieszczady
ZKA TLK,2023-06-01,2023-06-01_30103,Jasło,ZKA 819 Wetlina
TLK,2023-06-01,2023-06-01_30110-1,Zagórz,30110 Wetlina
TLK,2023-06-01,2023-06-01_30112-3,Zagórz,30112 Bieszczady
ZKA TLK,2023-06-01,2023-06-01_30122,Tarnów,ZKA 822 Bieszczady
IC,2023-06-01,2023-06-01_31000-1,Maćkowo,144 Hańcza
EIP,2023-06-01,2023-06-01_3102-3,Warszawa Wschodnia,3102
EIP,2023-06-01,2023-06-01_3106-7,Warszawa Wschodnia,3106
EIP,2023-06-01,2023-06-01_3108-9,Warszawa Gdańska,3108
IC,2023-06-01,2023-06-01_31100-1,Warszawa Gdańska,31100 Malinowski
IC,2023-06-01,2023-06-01_31102-3,Warszawa Gdańska,31102 Marszałek Piłsudski
IC,2023-06-01,2023-06-01_31104-5,Warszawa Wschodnia,31104 Witos
IC,2023-06-01,2023-06-01_31106-7,Warszawa Wschodnia,31106 San
IC,2023-06-01,2023-06-01_31108-9,Łódź Fabryczna,31108 Reymont
IC,2023-06-01,2023-06-01_31110-1,Warszawa Wschodnia,31110 Kinga
ZKA IC,2023-06-01,2023-06-01_31112-3_0,Warszawa Wschodnia,31112 Karłowicz
IC,2023-06-01,2023-06-01_31112-3_1,Warszawa Wschodnia,31112 Karłowicz
EIP,2023-06-01,2023-06-01_3112-3,Warszawa Gdańska,3112
IC,2023-06-01,2023-06-01_3128-9,Warszawa Wschodnia,3128 Łokietek
IC,2023-06-01,2023-06-01_32100-1,Lublin Główny,32100 Jagiełło
TLK,2023-06-01,2023-06-01_33001,Mostiska 2,32
TLK,2023-06-01,2023-06-01_33002,Przemyśl Główny,31
TLK,2023-06-01,2023-06-01_33007,Mostiska 2,33007
TLK,2023-06-01,2023-06-01_33008,Przemyśl Główny,33008
IC,2023-06-01,2023-06-01_33010,Przemyśl Główny,705
IC,2023-06-01,2023-06-01_33013,Mostiska 2,716
IC,2023-06-01,2023-06-01_33014,Przemyśl Główny,715
IC,2023-06-01,2023-06-01_33017,Mostiska 2,706
TLK,2023-06-01,2023-06-01_33025,Mostiska 2,36
TLK,2023-06-01,2023-06-01_33026,Przemyśl Główny,35
TLK,2023-06-01,2023-06-01_33110-1,Kraków Główny,33110 Wetlina
TLK,2023-06-01,2023-06-01_33112-3,Kraków Główny,33112 Bieszczady
ZKA TLK,2023-06-01,2023-06-01_33160,Tarnów,ZKA 821 Wetlina
IC,2023-06-01,2023-06-01_34000-1,Bohumin,114 Cracovia
IC,2023-06-01,2023-06-01_34002-3,Bohumin,105 Porta Moravica
TLK,2023-06-01,2023-06-01_34004-5,Bohumin,212 Galicja
EIP,2023-06-01,2023-06-01_3500-1,Gdynia Główna,3500
EIP,2023-06-01,2023-06-01_3502-3,Gdynia Główna,3502
EIP,2023-06-01,2023-06-01_3504-5,Gdynia Główna,3504
EIP,2023-06-01,2023-06-01_3506-7,Gdynia Główna,3506
EIP,2023-06-01,2023-06-01_3508-9,Gdynia Główna,3508
EIP,2023-06-01,2023-06-01_3510-1,Gdynia Główna,3510
TLK,2023-06-01,2023-06-01_35102-3,Gdynia Główna,35102 Lubomirski
ZKA TLK,2023-06-01,2023-06-01_35104-5_0,Gdynia Główna,35104 Małopolska
TLK,2023-06-01,2023-06-01_35104-5_1,Gdynia Główna,35104 Małopolska
IC,2023-06-01,2023-06-01_3512-3,Gdynia Główna,3512 Piast
IC,2023-06-01,2023-06-01_3514-5,Gdynia Główna,3514 Artus
ZKA TLK,2023-06-01,2023-06-01_35170-1_0,Gdynia Główna,35170 Karpaty
TLK,2023-06-01,2023-06-01_35170-1_1,Gdynia Główna,35170 Karpaty
TLK,2023-06-01,2023-06-01_35172-3,Gdynia Główna,35173 Rozewie
IC,2023-06-01,2023-06-01_3520-1,Olsztyn Główny,3520 Żeromski
IC,2023-06-01,2023-06-01_3522-3,Olsztyn Główny,3522 Sienkiewicz
IC,2023-06-01,2023-06-01_3524-5,Olsztyn Główny,3524 Kolberg
IC,2023-06-01,2023-06-01_3526-7,Olsztyn Główny,3526 Orłowicz
IC,2023-06-01,2023-06-01_3532-3,Bydgoszcz Główna,3532 Kochanowski
IC,2023-06-01,2023-06-01_3534-5,Bydgoszcz Główna,3534 Kazimierz
ZKA IC,2023-06-01,2023-06-01_3560-1_0,Gdynia Główna,3560 Witkacy
IC,2023-06-01,2023-06-01_3560-1_1,Gdynia Główna,3560 Witkacy
IC,2023-06-01,2023-06-01_3600-1,Wrocław Główny,3600 Wyspiański
IC,2023-06-01,2023-06-01_3604-5,Wrocław Główny,3604 Grottger
IC,2023-06-01,2023-06-01_36100-1,Wrocław Główny,36100 Boznańska
TLK,2023-06-01,2023-06-01_36102-3,Jelenia Góra,36102 Sudety
IC,2023-06-01,2023-06-01_36104-5,Wrocław Główny,36104 Siemiradzki
IC,2023-06-01,2023-06-01_3700-1,Poznań Główny,3700 Ślązak
IC,2023-06-01,2023-06-01_37000-1,Frankfurt (Oder),56 Wawel
TLK,2023-06-01,2023-06-01_37100-1,Poznań Główny,37100 Pułaski
IC,2023-06-01,2023-06-01_37102-3,Poznań Główny,37102 Wybicki
IC,2023-06-01,2023-06-01_37104-5,Zielona Góra Główna,37104 Mehoffer
IC,2023-06-01,2023-06-01_3720-1,Poznań Główny,3720 Cegielski
IC,2023-06-01,2023-06-01_3722-3,Poznań Główny,3722 Barbakan
EIP,2023-06-01,2023-06-01_3800-1,Kołobrzeg,3800
IC,2023-06-01,2023-06-01_3804-5,Szczecin Główny,3804 Matejko
IC,2023-06-01,2023-06-01_3806-7,Kołobrzeg,3806 Malczewski
IC,2023-06-01,2023-06-01_38100-1,Szczecin Główny,38100 Górski
IC,2023-06-01,2023-06-01_38102-3,Szczecin Główny,38102 Osterwa
IC,2023-06-01,2023-06-01_38104-5,Świnoujście,38104 Chełmoński
IC,2023-06-01,2023-06-01_38106-7,Piła Główna,38106 Zefir
TLK,2023-06-01,2023-06-01_38170-1,Kołobrzeg,38171 Ustronie
IC,2023-06-01,2023-06-01_38172-3,Świnoujście,38172 Przemyślanin
IC,2023-06-01,2023-06-01_40001,Bohumin,101 Moravia
IC,2023-06-01,2023-06-01_41000-1,Warszawa Gdańska,117 Silesia
IC,2023-06-01,2023-06-01_41002-3,Warszawa Wschodnia,102 Polonia
IC,2023-06-01,2023-06-01_41004-5,Terespol,130 Batory
IC,2023-06-01,2023-06-01_41006-7,Warszawa Wschodnia,113 Silesia
IC,2023-06-01,2023-06-01_41008-9,Warszawa Gdańska,111 Silesia
